CLASS	METHOD	PARAMETER	INDEX
com.netflix.netty.common.HttpClientLifecycleChannelHandler$HttpClientLifecycleOutboundChannelHandler	close(io.netty.channel.ChannelHandlerContext,io.netty.channel.ChannelPromise)	ctx	0
com.netflix.netty.common.throttle.MaxInboundConnectionsHandler	MaxInboundConnectionsHandler(com.netflix.spectator.api.Registry,java.lang.String,int)	maxConnections	2
com.netflix.netty.common.throttle.MaxInboundConnectionsHandler	MaxInboundConnectionsHandler(com.netflix.spectator.api.Registry,java.lang.String,int)	registry	0
com.netflix.netty.common.throttle.MaxInboundConnectionsHandler	channelActive(io.netty.channel.ChannelHandlerContext)	ctx	0
com.netflix.netty.common.throttle.MaxInboundConnectionsHandler	channelRead(io.netty.channel.ChannelHandlerContext,java.lang.Object)	msg	1
com.netflix.netty.common.throttle.MaxInboundConnectionsHandler	channelRead(io.netty.channel.ChannelHandlerContext,java.lang.Object)	ctx	0
com.netflix.netty.common.throttle.MaxInboundConnectionsHandler	channelInactive(io.netty.channel.ChannelHandlerContext)	ctx	0
com.netflix.netty.common.throttle.RequestRejectedEvent	RequestRejectedEvent(io.netty.handler.codec.http.HttpRequest,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String)	request	0
com.netflix.netty.common.throttle.RequestRejectedEvent	RequestRejectedEvent(io.netty.handler.codec.http.HttpRequest,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String)	reason	3
com.netflix.netty.common.throttle.RequestRejectedEvent	RequestRejectedEvent(io.netty.handler.codec.http.HttpRequest,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String)	httpStatus	2
com.netflix.netty.common.throttle.RequestRejectedEvent	RequestRejectedEvent(io.netty.handler.codec.http.HttpRequest,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String)	nfStatus	1
com.netflix.netty.common.throttle.RejectionUtils	rejectByClosingConnection(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,io.netty.handler.codec.http.HttpRequest,java.lang.Integer)	ctx	0
com.netflix.netty.common.throttle.RejectionUtils	rejectByClosingConnection(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,io.netty.handler.codec.http.HttpRequest,java.lang.Integer)	injectedLatencyMillis	4
com.netflix.netty.common.throttle.RejectionUtils	sendRejectionResponse(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,io.netty.handler.codec.http.HttpRequest,java.lang.Integer,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,java.util.Map)	injectedLatencyMillis	4
com.netflix.netty.common.throttle.RejectionUtils	sendRejectionResponse(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,io.netty.handler.codec.http.HttpRequest,java.lang.Integer,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,java.util.Map)	ctx	0
com.netflix.netty.common.throttle.RejectionUtils	allowThenClose(io.netty.channel.ChannelHandlerContext)	ctx	0
com.netflix.netty.common.throttle.RejectionUtils	handleRejection(io.netty.channel.ChannelHandlerContext,java.lang.Object,com.netflix.netty.common.throttle.RejectionType,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,java.lang.Integer,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,java.util.Map)	msg	1
com.netflix.netty.common.throttle.RejectionUtils	handleRejection(io.netty.channel.ChannelHandlerContext,java.lang.Object,com.netflix.netty.common.throttle.RejectionType,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,java.lang.Integer,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,java.util.Map)	ctx	0
com.netflix.netty.common.throttle.RejectionUtils	handleRejection(io.netty.channel.ChannelHandlerContext,java.lang.Object,com.netflix.netty.common.throttle.RejectionType,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,java.lang.Integer,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,java.util.Map)	rejectionType	2
com.netflix.netty.common.throttle.RejectionUtils	reject(io.netty.channel.ChannelHandlerContext,com.netflix.netty.common.throttle.RejectionType,com.netflix.zuul.stats.status.StatusCategory,java.lang.String,io.netty.handler.codec.http.HttpRequest,java.lang.Integer,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,java.util.Map)	rejectionType	1
com.netflix.netty.common.throttle.RejectionUtils	notifyHandlers(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,io.netty.handler.codec.http.HttpRequest)	nfStatus	1
com.netflix.netty.common.throttle.RejectionUtils	notifyHandlers(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,io.netty.handler.codec.http.HttpRequest)	request	4
com.netflix.netty.common.throttle.RejectionUtils	notifyHandlers(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,io.netty.handler.codec.http.HttpRequest)	status	2
com.netflix.netty.common.throttle.RejectionUtils	notifyHandlers(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,io.netty.handler.codec.http.HttpRequest)	ctx	0
com.netflix.netty.common.throttle.RejectionUtils	notifyHandlers(io.netty.channel.ChannelHandlerContext,com.netflix.zuul.stats.status.StatusCategory,io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,io.netty.handler.codec.http.HttpRequest)	reason	3
com.netflix.netty.common.throttle.RejectionUtils	closeConnectionAfterReject(io.netty.channel.Channel)	channel	0
com.netflix.netty.common.throttle.RejectionUtils	createRejectionResponse(io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,boolean,java.util.Map)	plaintextMessage	1
com.netflix.netty.common.throttle.RejectionUtils	createRejectionResponse(io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,boolean,java.util.Map)	rejectionHeaders	3
com.netflix.netty.common.throttle.RejectionUtils	createRejectionResponse(io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,boolean,java.util.Map)	status	0
com.netflix.netty.common.throttle.RejectionUtils	createRejectionResponse(io.netty.handler.codec.http.HttpResponseStatus,java.lang.String,boolean,java.util.Map)	closeConnection	2
com.netflix.netty.common.Http1ConnectionCloseHandler	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	msg	1
com.netflix.netty.common.Http1ConnectionCloseHandler	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	ctx	0
com.netflix.netty.common.Http1ConnectionCloseHandler	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	promise	2
com.netflix.netty.common.Http1ConnectionCloseHandler	userEventTriggered(io.netty.channel.ChannelHandlerContext,java.lang.Object)	evt	1
com.netflix.netty.common.Http1ConnectionCloseHandler	userEventTriggered(io.netty.channel.ChannelHandlerContext,java.lang.Object)	ctx	0
com.netflix.netty.common.Http1ConnectionCloseHandler	closeChannel(io.netty.channel.ChannelHandlerContext,com.netflix.netty.common.ConnectionCloseType,io.netty.channel.ChannelPromise)	evt	1
com.netflix.netty.common.Http1ConnectionCloseHandler	gracefully(io.netty.channel.ChannelHandlerContext,io.netty.channel.ChannelPromise)	ctx	0
com.netflix.netty.common.Http1ConnectionCloseHandler	gracefully(io.netty.channel.ChannelHandlerContext,io.netty.channel.ChannelPromise)	promise	1
com.netflix.netty.common.Http1ConnectionCloseHandler	immediately(io.netty.channel.ChannelHandlerContext,io.netty.channel.ChannelPromise)	ctx	0
com.netflix.netty.common.Http1ConnectionCloseHandler	immediately(io.netty.channel.ChannelHandlerContext,io.netty.channel.ChannelPromise)	promise	1
com.netflix.netty.common.ConnectionCloseChannelAttributes	gracefulCloseDelay(io.netty.channel.Channel)	channel	0
com.netflix.netty.common.ConnectionCloseChannelAttributes	allowGracefulDelayed(io.netty.channel.Channel)	channel	0
com.netflix.zuul.BasicRequestCompleteHandler	handle(com.netflix.zuul.message.http.HttpRequestInfo,com.netflix.zuul.message.http.HttpResponseMessage)	inboundRequest	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	BaseZuulChannelInitializer(int,java.lang.String,com.netflix.netty.common.channel.config.ChannelConfig,com.netflix.netty.common.channel.config.ChannelConfig,io.netty.channel.group.ChannelGroup)	channels	4
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	BaseZuulChannelInitializer(int,java.lang.String,com.netflix.netty.common.channel.config.ChannelConfig,com.netflix.netty.common.channel.config.ChannelConfig,io.netty.channel.group.ChannelGroup)	channelDependencies	3
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	BaseZuulChannelInitializer(int,java.lang.String,com.netflix.netty.common.channel.config.ChannelConfig,com.netflix.netty.common.channel.config.ChannelConfig,io.netty.channel.group.ChannelGroup)	port	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	BaseZuulChannelInitializer(int,java.lang.String,com.netflix.netty.common.channel.config.ChannelConfig,com.netflix.netty.common.channel.config.ChannelConfig,io.netty.channel.group.ChannelGroup)	channelConfig	2
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	BaseZuulChannelInitializer(int,java.lang.String,com.netflix.netty.common.channel.config.ChannelConfig,com.netflix.netty.common.channel.config.ChannelConfig,io.netty.channel.group.ChannelGroup)	metricId	1
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	storeChannel(io.netty.channel.Channel)	ch	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addPassportHandler(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addTcpRelatedHandlers(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addHttp1Handlers(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addHttpRelatedHandlers(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addTimeoutHandlers(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addSslInfoHandlers(io.netty.channel.ChannelPipeline,boolean)	isSSlFromIntermediary	1
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addSslInfoHandlers(io.netty.channel.ChannelPipeline,boolean)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addSslClientCertChecks(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addZuulHandlers(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	addZuulFilterChainHandler(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getEndpointRunner(com.netflix.zuul.netty.filter.ZuulFilterChainRunner,com.netflix.zuul.FilterUsageNotifier,com.netflix.zuul.FilterLoader)	responseFilterChain	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getEndpointRunner(com.netflix.zuul.netty.filter.ZuulFilterChainRunner,com.netflix.zuul.FilterUsageNotifier,com.netflix.zuul.FilterLoader)	filterLoader	2
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getEndpointRunner(com.netflix.zuul.netty.filter.ZuulFilterChainRunner,com.netflix.zuul.FilterUsageNotifier,com.netflix.zuul.FilterLoader)	filterUsageNotifier	1
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilterChainRunner(com.netflix.zuul.filters.ZuulFilter[],com.netflix.zuul.FilterUsageNotifier)	filterUsageNotifier	1
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilterChainRunner(com.netflix.zuul.filters.ZuulFilter[],com.netflix.zuul.FilterUsageNotifier)	filters	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilterChainRunner(com.netflix.zuul.filters.ZuulFilter[],com.netflix.zuul.FilterUsageNotifier,com.netflix.zuul.netty.filter.FilterRunner)	filterUsageNotifier	1
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilterChainRunner(com.netflix.zuul.filters.ZuulFilter[],com.netflix.zuul.FilterUsageNotifier,com.netflix.zuul.netty.filter.FilterRunner)	filters	0
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilterChainRunner(com.netflix.zuul.filters.ZuulFilter[],com.netflix.zuul.FilterUsageNotifier,com.netflix.zuul.netty.filter.FilterRunner)	filterRunner	2
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilters(com.netflix.zuul.filters.ZuulFilter,com.netflix.zuul.filters.ZuulFilter)	stop	1
com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilters(com.netflix.zuul.filters.ZuulFilter,com.netflix.zuul.filters.ZuulFilter)	start	0
com.netflix.zuul.netty.connectionpool.DefaultOriginChannelInitializer	DefaultOriginChannelInitializer(com.netflix.zuul.netty.connectionpool.ConnectionPoolConfig,com.netflix.spectator.api.Registry)	spectatorRegistry	1
com.netflix.zuul.netty.connectionpool.DefaultOriginChannelInitializer	DefaultOriginChannelInitializer(com.netflix.zuul.netty.connectionpool.ConnectionPoolConfig,com.netflix.spectator.api.Registry)	connPoolConfig	0
com.netflix.zuul.netty.connectionpool.DefaultOriginChannelInitializer	initChannel(io.netty.channel.Channel)	ch	0
com.netflix.zuul.netty.connectionpool.DefaultOriginChannelInitializer	getClientSslContext(com.netflix.spectator.api.Registry)	spectatorRegistry	0
com.netflix.zuul.netty.server.http2.Http2OrHttpHandler	Http2OrHttpHandler(io.netty.channel.ChannelHandler,com.netflix.netty.common.channel.config.ChannelConfig,java.util.function.Consumer)	http2StreamHandler	0
com.netflix.zuul.netty.server.http2.Http2OrHttpHandler	Http2OrHttpHandler(io.netty.channel.ChannelHandler,com.netflix.netty.common.channel.config.ChannelConfig,java.util.function.Consumer)	channelConfig	1
com.netflix.zuul.netty.server.http2.Http2OrHttpHandler	Http2OrHttpHandler(io.netty.channel.ChannelHandler,com.netflix.netty.common.channel.config.ChannelConfig,java.util.function.Consumer)	addHttpHandlerFn	2
com.netflix.zuul.netty.server.http2.Http2OrHttpHandler	configurePipeline(io.netty.channel.ChannelHandlerContext,java.lang.String)	ctx	0
com.netflix.zuul.netty.server.http2.Http2OrHttpHandler	configurePipeline(io.netty.channel.ChannelHandlerContext,java.lang.String)	protocol	1
com.netflix.zuul.netty.server.http2.Http2OrHttpHandler	configureHttp2(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.http2.Http2OrHttpHandler	configureHttp1(io.netty.channel.ChannelPipeline)	pipeline	0
com.netflix.zuul.netty.server.ClientRequestReceiver	ClientRequestReceiver(com.netflix.zuul.context.SessionContextDecorator)	decorator	0
com.netflix.zuul.netty.server.ClientRequestReceiver	getRequestFromChannel(io.netty.channel.Channel)	ch	0
com.netflix.zuul.netty.server.ClientRequestReceiver	getResponseFromChannel(io.netty.channel.Channel)	ch	0
com.netflix.zuul.netty.server.ClientRequestReceiver	isLastContentReceivedForChannel(io.netty.channel.Channel)	ch	0
com.netflix.zuul.netty.server.ClientRequestReceiver	channelReadInternal(io.netty.channel.ChannelHandlerContext,java.lang.Object)	ctx	0
com.netflix.zuul.netty.server.ClientRequestReceiver	channelReadInternal(io.netty.channel.ChannelHandlerContext,java.lang.Object)	msg	1
com.netflix.zuul.netty.server.ClientRequestReceiver	userEventTriggered(io.netty.channel.ChannelHandlerContext,java.lang.Object)	evt	1
com.netflix.zuul.netty.server.ClientRequestReceiver	userEventTriggered(io.netty.channel.ChannelHandlerContext,java.lang.Object)	ctx	0
com.netflix.zuul.netty.server.ClientRequestReceiver	dumpDebugInfo(java.util.List)	debugInfo	0
com.netflix.zuul.netty.server.ClientRequestReceiver	handleExpect100Continue(io.netty.channel.ChannelHandlerContext,io.netty.handler.codec.http.HttpRequest)	req	1
com.netflix.zuul.netty.server.ClientRequestReceiver	handleExpect100Continue(io.netty.channel.ChannelHandlerContext,io.netty.handler.codec.http.HttpRequest)	ctx	0
com.netflix.zuul.netty.server.ClientRequestReceiver	buildZuulHttpRequest(io.netty.handler.codec.http.HttpRequest,io.netty.channel.ChannelHandlerContext)	nativeRequest	0
com.netflix.zuul.netty.server.ClientRequestReceiver	buildZuulHttpRequest(io.netty.handler.codec.http.HttpRequest,io.netty.channel.ChannelHandlerContext)	clientCtx	1
com.netflix.zuul.netty.server.ClientRequestReceiver	parsePath(java.lang.String)	uri	0
com.netflix.zuul.netty.server.ClientRequestReceiver	copyHeaders(io.netty.handler.codec.http.HttpRequest)	req	0
com.netflix.zuul.netty.server.ClientRequestReceiver	copyQueryParams(io.netty.handler.codec.http.HttpRequest)	nativeRequest	0
com.netflix.zuul.netty.server.ClientRequestReceiver	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	promise	2
com.netflix.zuul.netty.server.ClientRequestReceiver	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	ctx	0
com.netflix.zuul.netty.server.ClientRequestReceiver	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	msg	1
com.netflix.zuul.netty.server.ClientRequestReceiver	fireWriteError(java.lang.String,java.lang.Throwable,io.netty.channel.ChannelHandlerContext)	cause	1
com.netflix.zuul.netty.server.ClientRequestReceiver	fireWriteError(java.lang.String,java.lang.Throwable,io.netty.channel.ChannelHandlerContext)	requestPart	0
com.netflix.zuul.netty.server.ClientRequestReceiver	fireWriteError(java.lang.String,java.lang.Throwable,io.netty.channel.ChannelHandlerContext)	ctx	2
com.netflix.zuul.stats.status.ZuulStatusCategory	ZuulStatusCategory(com.netflix.zuul.stats.status.StatusCategoryGroup,int)	group	0
com.netflix.zuul.stats.status.ZuulStatusCategory	ZuulStatusCategory(com.netflix.zuul.stats.status.StatusCategoryGroup,int)	index	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	ProxyEndpoint(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.channel.ChannelHandlerContext,com.netflix.zuul.netty.filter.FilterRunner,com.netflix.zuul.netty.server.MethodBinding,com.netflix.zuul.netty.NettyRequestAttemptFactory)	requestAttemptFactory	4
com.netflix.zuul.filters.endpoint.ProxyEndpoint	ProxyEndpoint(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.channel.ChannelHandlerContext,com.netflix.zuul.netty.filter.FilterRunner,com.netflix.zuul.netty.server.MethodBinding,com.netflix.zuul.netty.NettyRequestAttemptFactory)	ctx	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	ProxyEndpoint(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.channel.ChannelHandlerContext,com.netflix.zuul.netty.filter.FilterRunner,com.netflix.zuul.netty.server.MethodBinding,com.netflix.zuul.netty.NettyRequestAttemptFactory)	filters	2
com.netflix.zuul.filters.endpoint.ProxyEndpoint	ProxyEndpoint(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.channel.ChannelHandlerContext,com.netflix.zuul.netty.filter.FilterRunner,com.netflix.zuul.netty.server.MethodBinding,com.netflix.zuul.netty.NettyRequestAttemptFactory)	methodBinding	3
com.netflix.zuul.filters.endpoint.ProxyEndpoint	finish(boolean)	error	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	processContentChunk(com.netflix.zuul.message.ZuulMessage,io.netty.handler.codec.http.HttpContent)	chunk	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	filterResponse(com.netflix.zuul.message.http.HttpResponseMessage)	zuulResponse	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	filterResponseChunk(io.netty.handler.codec.http.HttpContent)	chunk	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	onOriginConnectSucceeded(com.netflix.zuul.netty.connectionpool.PooledConnection,java.time.Duration)	conn	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	writeClientRequestToOrigin(com.netflix.zuul.netty.connectionpool.PooledConnection,java.time.Duration)	readTimeout	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	writeClientRequestToOrigin(com.netflix.zuul.netty.connectionpool.PooledConnection,java.time.Duration)	conn	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	writeBufferedBodyContent(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.channel.Channel)	channel	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	writeBufferedBodyContent(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.channel.Channel)	zuulRequest	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	errorFromOrigin(java.lang.Throwable)	ex	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	processErrorFromOrigin(java.lang.Throwable,io.netty.channel.Channel)	ex	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	processErrorFromOrigin(java.lang.Throwable,io.netty.channel.Channel)	origCh	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	handleError(java.lang.Throwable)	cause	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	isRetryable(com.netflix.zuul.exception.ErrorType)	err	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	processResponseFromOrigin(io.netty.handler.codec.http.HttpResponse)	originResponse	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	handleOriginSuccessResponse(io.netty.handler.codec.http.HttpResponse,com.netflix.zuul.discovery.DiscoveryResult)	originResponse	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	buildZuulHttpResponse(io.netty.handler.codec.http.HttpResponse,com.netflix.zuul.stats.status.StatusCategory,java.lang.Throwable)	httpResponse	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	buildZuulHttpResponse(io.netty.handler.codec.http.HttpResponse,com.netflix.zuul.stats.status.StatusCategory,java.lang.Throwable)	statusCategory	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	transformResponse(com.netflix.zuul.message.http.HttpResponseMessage)	resp	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	handleOriginNonSuccessResponse(io.netty.handler.codec.http.HttpResponse,com.netflix.zuul.discovery.DiscoveryResult)	originResponse	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	isRetryable5xxResponse(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.handler.codec.http.HttpResponse)	originResponse	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	isRetryable5xxResponse(com.netflix.zuul.message.http.HttpRequestMessage,io.netty.handler.codec.http.HttpResponse)	zuulRequest	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	massageRequestURI(com.netflix.zuul.message.http.HttpRequestMessage)	request	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	getOrigin(com.netflix.zuul.message.http.HttpRequestMessage)	request	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	getOrCreateOrigin(com.netflix.zuul.origins.OriginManager,com.netflix.zuul.origins.OriginName,java.lang.String,com.netflix.zuul.context.SessionContext)	uri	2
com.netflix.zuul.filters.endpoint.ProxyEndpoint	getOrCreateOrigin(com.netflix.zuul.origins.OriginManager,com.netflix.zuul.origins.OriginName,java.lang.String,com.netflix.zuul.context.SessionContext)	originName	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	getOrCreateOrigin(com.netflix.zuul.origins.OriginManager,com.netflix.zuul.origins.OriginName,java.lang.String,com.netflix.zuul.context.SessionContext)	originManager	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	verifyOrigin(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.http.HttpRequestMessage,java.lang.String,com.netflix.zuul.origins.Origin)	context	0
com.netflix.zuul.filters.endpoint.ProxyEndpoint	verifyOrigin(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.http.HttpRequestMessage,java.lang.String,com.netflix.zuul.origins.Origin)	request	1
com.netflix.zuul.filters.endpoint.ProxyEndpoint	verifyOrigin(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.http.HttpRequestMessage,java.lang.String,com.netflix.zuul.origins.Origin)	primaryOrigin	3
com.netflix.zuul.filters.endpoint.ProxyEndpoint	verifyOrigin(com.netflix.zuul.context.SessionContext,com.netflix.zuul.message.http.HttpRequestMessage,java.lang.String,com.netflix.zuul.origins.Origin)	restClientName	2
com.netflix.zuul.filters.endpoint.ProxyEndpoint	getTimeoutManager(com.netflix.zuul.origins.NettyOrigin)	origin	0
com.netflix.zuul.filters.SyncZuulFilterAdapter	processContentChunk(com.netflix.zuul.message.ZuulMessage,io.netty.handler.codec.http.HttpContent)	chunk	1
com.netflix.zuul.netty.connectionpool.PooledConnection	PooledConnection(io.netty.channel.Channel,com.netflix.zuul.discovery.DiscoveryResult,com.netflix.zuul.netty.connectionpool.ClientChannelManager,com.netflix.spectator.api.Counter,com.netflix.spectator.api.Counter)	server	1
com.netflix.zuul.netty.connectionpool.PooledConnection	PooledConnection(io.netty.channel.Channel,com.netflix.zuul.discovery.DiscoveryResult,com.netflix.zuul.netty.connectionpool.ClientChannelManager,com.netflix.spectator.api.Counter,com.netflix.spectator.api.Counter)	closeWrtBusyConnCounter	4
com.netflix.zuul.netty.connectionpool.PooledConnection	PooledConnection(io.netty.channel.Channel,com.netflix.zuul.discovery.DiscoveryResult,com.netflix.zuul.netty.connectionpool.ClientChannelManager,com.netflix.spectator.api.Counter,com.netflix.spectator.api.Counter)	channelManager	2
com.netflix.zuul.netty.connectionpool.PooledConnection	PooledConnection(io.netty.channel.Channel,com.netflix.zuul.discovery.DiscoveryResult,com.netflix.zuul.netty.connectionpool.ClientChannelManager,com.netflix.spectator.api.Counter,com.netflix.spectator.api.Counter)	closeConnCounter	3
com.netflix.zuul.netty.connectionpool.PooledConnection	PooledConnection(io.netty.channel.Channel,com.netflix.zuul.discovery.DiscoveryResult,com.netflix.zuul.netty.connectionpool.ClientChannelManager,com.netflix.spectator.api.Counter,com.netflix.spectator.api.Counter)	channel	0
com.netflix.zuul.netty.connectionpool.PooledConnection	setConnectionState(com.netflix.zuul.netty.connectionpool.PooledConnection.ConnectionState)	state	0
com.netflix.zuul.netty.connectionpool.PooledConnection	getFromChannel(io.netty.channel.Channel)	ch	0
com.netflix.zuul.netty.connectionpool.PooledConnection	setInPool(boolean)	inPool	0
com.netflix.zuul.netty.connectionpool.PooledConnection	removeHandlerFromPipeline(java.lang.String,io.netty.channel.ChannelPipeline)	pipeline	1
com.netflix.zuul.netty.connectionpool.PooledConnection	removeHandlerFromPipeline(java.lang.String,io.netty.channel.ChannelPipeline)	handlerName	0
com.netflix.zuul.netty.connectionpool.PooledConnection	startReadTimeoutHandler(java.time.Duration)	readTimeout	0
com.netflix.zuul.niws.RequestAttempts	getFromSessionContext(com.netflix.zuul.context.SessionContext)	ctx	0
com.netflix.zuul.niws.RequestAttempts	parse(java.lang.String)	attemptsJson	0
com.netflix.zuul.niws.RequestAttempt	RequestAttempt(int,com.netflix.appinfo.InstanceInfo,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,int,int,int)	status	4
com.netflix.zuul.niws.RequestAttempt	RequestAttempt(int,com.netflix.appinfo.InstanceInfo,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,int,int,int)	connectTimeout	8
com.netflix.zuul.niws.RequestAttempt	RequestAttempt(int,com.netflix.appinfo.InstanceInfo,java.lang.String,java.lang.String,int,java.lang.String,java.lang.String,int,int,int)	error	5
