message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path	infos
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.netflix.zuul.context.SessionContext	get(java.lang.Object)	4001	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/context/SessionContext.java	METHOD	com.netflix.zuul.context.SessionContext	get(java.lang.Object)	null	null	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/context/SessionContext.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.netflix.zuul.context.SessionContext	get(com.netflix.zuul.context.SessionContext.Key)	4169	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/context/SessionContext.java	METHOD	com.netflix.zuul.context.SessionContext	get(com.netflix.zuul.context.SessionContext.Key)	null	null	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/context/SessionContext.java
DEREFERENCE_NULLABLE	dereferenced expression inboundRequest is @Nullable	com.netflix.zuul.BasicRequestCompleteHandler	handle(com.netflix.zuul.message.http.HttpRequestInfo,com.netflix.zuul.message.http.HttpResponseMessage)	1307	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/BasicRequestCompleteHandler.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression zuulFilters is @Nullable	com.netflix.zuul.netty.server.BaseZuulChannelInitializer	getFilters(com.netflix.zuul.filters.ZuulFilter,com.netflix.zuul.filters.ZuulFilter)	17713	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/server/BaseZuulChannelInitializer.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression zuulRequest is @Nullable	com.netflix.zuul.netty.server.ClientRequestReceiver	handleExpect100Continue(io.netty.channel.ChannelHandlerContext,io.netty.handler.codec.http.HttpRequest)	12894	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/server/ClientRequestReceiver.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression t.getCause() is @Nullable	com.netflix.zuul.niws.RequestAttempt	setException(java.lang.Throwable)	7920	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/niws/RequestAttempt.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression t.getCause() is @Nullable	com.netflix.zuul.niws.RequestAttempt	setException(java.lang.Throwable)	8427	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/niws/RequestAttempt.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression cause.getMessage() is @Nullable	com.netflix.zuul.netty.NettyRequestAttemptFactory	mapNettyToOutboundErrorType(java.lang.Throwable)	2763	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/NettyRequestAttemptFactory.java	null	null	null	null	null	null
UNBOX_NULLABLE	unboxing of a @Nullable value - originTimeout == null ? requestTimeout : originTimeout	com.netflix.zuul.netty.timeouts.OriginTimeoutManager	computeReadTimeout(com.netflix.zuul.message.http.HttpRequestMessage,int)	2732	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/timeouts/OriginTimeoutManager.java	null	null	null	null	null	null
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.netflix.zuul.netty.filter.ZuulFilterChainRunner	ZuulFilterChainRunner(com.netflix.zuul.filters.ZuulFilter[],com.netflix.zuul.FilterUsageNotifier,com.netflix.spectator.api.Registry)	2131	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/filter/ZuulFilterChainRunner.java	PARAMETER	com.netflix.zuul.netty.filter.ZuulFilterChainRunner	ZuulFilterChainRunner(com.netflix.zuul.filters.ZuulFilter[],com.netflix.zuul.FilterUsageNotifier,com.netflix.zuul.netty.filter.FilterRunner,com.netflix.spectator.api.Registry)	nextStage	2	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/netty/filter/ZuulFilterChainRunner.java
