id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	com.netflix.netty.common.Http2ConnectionExpiryHandler	Http2ConnectionExpiryHandler(int,int,int)	0	[false, false, false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/Http2ConnectionExpiryHandler.java
2	com.netflix.netty.common.Http2ConnectionExpiryHandler	isResponseHeaders(java.lang.Object)	3	[false]	java.lang.Override	protected	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/Http2ConnectionExpiryHandler.java
4	com.netflix.netty.common.AbstrHttpConnectionExpiryHandler	AbstrHttpConnectionExpiryHandler(com.netflix.netty.common.ConnectionCloseType,int,int,int)	0	[false, false, false, false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/AbstrHttpConnectionExpiryHandler.java
5	com.netflix.netty.common.AbstrHttpConnectionExpiryHandler	write(io.netty.channel.ChannelHandlerContext,java.lang.Object,io.netty.channel.ChannelPromise)	6	[false, false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/AbstrHttpConnectionExpiryHandler.java
7	com.netflix.netty.common.AbstrHttpConnectionExpiryHandler	isConnectionExpired(io.netty.channel.Channel)	0	[false]		protected	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/AbstrHttpConnectionExpiryHandler.java
3	com.netflix.netty.common.AbstrHttpConnectionExpiryHandler	isResponseHeaders(java.lang.Object)	0	[false]		protected	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/AbstrHttpConnectionExpiryHandler.java
8	com.netflix.netty.common.AbstrHttpConnectionExpiryHandler	maxRequests(io.netty.channel.Channel)	0	[false]		protected	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/AbstrHttpConnectionExpiryHandler.java
9	com.netflix.netty.common.ConnectionCloseType	fromChannel(io.netty.channel.Channel)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/ConnectionCloseType.java
10	com.netflix.netty.common.ConnectionCloseType	setForChannel(io.netty.channel.Channel,com.netflix.netty.common.ConnectionCloseType)	0	[false, false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/ConnectionCloseType.java
11	com.netflix.netty.common.proxyprotocol.ElbProxyProtocolChannelHandler	ElbProxyProtocolChannelHandler(com.netflix.spectator.api.Registry,boolean)	0	[false, false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/ElbProxyProtocolChannelHandler.java
12	com.netflix.netty.common.proxyprotocol.ElbProxyProtocolChannelHandler	addProxyProtocol(io.netty.channel.ChannelPipeline)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/ElbProxyProtocolChannelHandler.java
13	com.netflix.netty.common.proxyprotocol.ElbProxyProtocolChannelHandler	channelRead(io.netty.channel.ChannelHandlerContext,java.lang.Object)	14	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/ElbProxyProtocolChannelHandler.java
15	com.netflix.netty.common.proxyprotocol.ElbProxyProtocolChannelHandler	isHAPMDetected(java.lang.Object)	0	[false]		private	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/ElbProxyProtocolChannelHandler.java
16	com.netflix.netty.common.proxyprotocol.StripUntrustedProxyHeadersHandler	StripUntrustedProxyHeadersHandler(com.netflix.netty.common.proxyprotocol.StripUntrustedProxyHeadersHandler.AllowWhen)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/StripUntrustedProxyHeadersHandler.java
17	com.netflix.netty.common.proxyprotocol.StripUntrustedProxyHeadersHandler	channelRead(io.netty.channel.ChannelHandlerContext,java.lang.Object)	14	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/StripUntrustedProxyHeadersHandler.java
18	com.netflix.netty.common.proxyprotocol.StripUntrustedProxyHeadersHandler	connectionIsUsingMutualSSLWithAuthEnforced(io.netty.channel.Channel)	0	[false]	com.google.common.annotations.VisibleForTesting	package	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/StripUntrustedProxyHeadersHandler.java
19	com.netflix.netty.common.proxyprotocol.StripUntrustedProxyHeadersHandler	stripXFFHeaders(io.netty.handler.codec.http.HttpRequest)	0	[false]	com.google.common.annotations.VisibleForTesting	package	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/StripUntrustedProxyHeadersHandler.java
20	com.netflix.netty.common.proxyprotocol.StripUntrustedProxyHeadersHandler	checkBlacklist(io.netty.handler.codec.http.HttpRequest,java.util.List)	0	[false, false]	com.google.common.annotations.VisibleForTesting	package	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/StripUntrustedProxyHeadersHandler.java
21	com.netflix.netty.common.proxyprotocol.HAProxyMessageChannelHandler	channelRead(io.netty.channel.ChannelHandlerContext,java.lang.Object)	14	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/proxyprotocol/HAProxyMessageChannelHandler.java
22	com.netflix.zuul.Attrs	newKey(java.lang.String)	0	[false]		public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
23	com.netflix.zuul.Attrs$Key	get(com.netflix.zuul.Attrs)	0	[false]	java.lang.SuppressWarnings	public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
24	com.netflix.zuul.Attrs$Key	getOrDefault(com.netflix.zuul.Attrs,T)	0	[false, false]	java.lang.SuppressWarnings	public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
25	com.netflix.zuul.Attrs$Key	put(com.netflix.zuul.Attrs,T)	0	[false, false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
26	com.netflix.zuul.Attrs$Key	name()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
27	com.netflix.zuul.Attrs$Key	Key(java.lang.String)	0	[false]		private	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
28	com.netflix.zuul.Attrs$Key	toString()	29	[]	java.lang.Override	public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
30	com.netflix.zuul.Attrs	Attrs()	0	[]		private	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
31	com.netflix.zuul.Attrs	newInstance()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
32	com.netflix.zuul.Attrs	keySet()	0	[]		public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
33	com.netflix.zuul.Attrs	forEach(java.util.function.BiConsumer)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
34	com.netflix.zuul.Attrs	size()	0	[]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
35	com.netflix.zuul.Attrs	toString()	29	[]	java.lang.Override	public	true	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
36	com.netflix.zuul.Attrs	equals(java.lang.Object)	37	[false]	java.lang.Override,com.google.common.annotations.VisibleForTesting	public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
38	com.netflix.zuul.Attrs	hashCode()	39	[]	java.lang.Override,com.google.common.annotations.VisibleForTesting	public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/zuul/Attrs.java
40	com.netflix.netty.common.CloseOnIdleStateHandler	CloseOnIdleStateHandler(com.netflix.spectator.api.Registry,java.lang.String)	0	[false, false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/CloseOnIdleStateHandler.java
41	com.netflix.netty.common.CloseOnIdleStateHandler	userEventTriggered(io.netty.channel.ChannelHandlerContext,java.lang.Object)	42	[false, false]	java.lang.Override	public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/CloseOnIdleStateHandler.java
43	com.netflix.netty.common.LeastConnsEventLoopChooserFactory	LeastConnsEventLoopChooserFactory(com.netflix.netty.common.metrics.EventLoopGroupMetrics)	0	[false]		public	false	/home/nima/Developer/nullness-benchmarks/zuul/zuul-core/src/main/java/com/netflix/netty/common/LeastConnsEventLoopChooserFactory.java
